taxon_level	taxon_name	class_name	subclass_or_superorder_name	order_name	suborder_name	superfamily_name	family_name	subfamily_name	tribe_name	genus_name	species_name	author	STG_TIME_STAMP
genus	Ekgmowechashala	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Ekgmowechashala			2024/12/13 12:13:40.574
species	Ekgmowechashala philotau	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Ekgmowechashala	philotau		2024/12/13 12:13:40.574
genus	Hemiacodon	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Hemiacodon			2024/12/13 12:13:40.574
species	Hemiacodon gracilis	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Hemiacodon	gracilis		2024/12/13 12:13:40.574
genus	Jemezius	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Jemezius			2024/12/13 12:13:40.574
species	Jemezius szalayi	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Jemezius	szalayi		2024/12/13 12:13:40.574
genus	Loveina	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Loveina			2024/12/13 12:13:40.574
species	Loveina minuta	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Loveina	minuta		2024/12/13 12:13:40.574
species	Loveina sheai	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Loveina	sheai		2024/12/13 12:13:40.574
species	Loveina wapitiensis	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Loveina	wapitiensis		2024/12/13 12:13:40.574
species	Loveina zephyri	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Loveina	zephyri		2024/12/13 12:13:40.574
genus	Macrotarsius	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Macrotarsius			2024/12/13 12:13:40.574
species	Macrotarsius jepseni	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Macrotarsius	jepseni		2024/12/13 12:13:40.574
species	Macrotarsius macrorhysis	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Macrotarsius	macrorhysis		2024/12/13 12:13:40.574
species	Macrotarsius montanus	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Macrotarsius	montanus		2024/12/13 12:13:40.574
species	Macrotarsius roederi	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Macrotarsius	roederi		2024/12/13 12:13:40.574
species	Macrotarsius siegerti	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Macrotarsius	siegerti		2024/12/13 12:13:40.574
genus	Omomys	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Omomys			2024/12/13 12:13:40.574
species	Omomys carteri	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Omomys	carteri		2024/12/13 12:13:40.574
species	Omomys lloydi	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Omomys	lloydi		2024/12/13 12:13:40.574
genus	Ourayia	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Ourayia			2024/12/13 12:13:40.574
species	Ourayia hopsoni	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Ourayia	hopsoni		2024/12/13 12:13:40.574
species	Ourayia uintensis	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Ourayia	uintensis		2024/12/13 12:13:40.574
genus	Rooneyia	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Rooneyia			2024/12/13 12:13:40.574
species	Rooneyia viejaensis	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Rooneyia	viejaensis		2024/12/13 12:13:40.574
genus	Shoshonius	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Shoshonius			2024/12/13 12:13:40.574
species	Shoshonius bowni	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Shoshonius	bowni		2024/12/13 12:13:40.574
species	Shoshonius cooperi	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Shoshonius	cooperi		2024/12/13 12:13:40.574
genus	Steinius	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Steinius			2024/12/13 12:13:40.574
species	Steinius annectens	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Steinius	annectens		2024/12/13 12:13:40.574
species	Steinius vespertinus	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Steinius	vespertinus		2024/12/13 12:13:40.574
genus	Stockia	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Stockia			2024/12/13 12:13:40.574
species	Stockia powayensis	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Stockia	powayensis		2024/12/13 12:13:40.574
genus	Uintanius	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Uintanius			2024/12/13 12:13:40.574
species	Uintanius ameghini	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Uintanius	ameghini		2024/12/13 12:13:40.574
species	Uintanius rutherfurdi	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Uintanius	rutherfurdi		2024/12/13 12:13:40.574
genus	Utahia	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Utahia			2024/12/13 12:13:40.574
species	Utahia carini	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Utahia	carini		2024/12/13 12:13:40.574
species	Utahia kayi	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Utahia	kayi		2024/12/13 12:13:40.574
genus	Washakius	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Washakius			2024/12/13 12:13:40.574
species	Washakius insignis	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Washakius	insignis		2024/12/13 12:13:40.574
species	Washakius izetti	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Washakius	izetti		2024/12/13 12:13:40.574
species	Washakius laurae	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Washakius	laurae		2024/12/13 12:13:40.574
species	Washakius woodringi	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Washakius	woodringi		2024/12/13 12:13:40.574
genus	Wyomomys	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Wyomomys			2024/12/13 12:13:40.574
species	Wyomomys bridgeri	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Wyomomys	bridgeri		2024/12/13 12:13:40.574
genus	Yaquius	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Yaquius			2024/12/13 12:13:40.574
species	Yaquius travisi	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Omomyidae	Omomyinae		Yaquius	travisi		2024/12/13 12:13:40.574
family	Oreopithecidae	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Oreopithecidae						2024/12/13 12:13:40.574
family	Palaechthonidae	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Palaechthonidae						2024/12/13 12:13:40.574
subfamily	Palaechthoninae	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Palaechthonidae	Palaechthoninae					2024/12/13 12:13:40.574
genus	Palaechthon	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Palaechthonidae	Palaechthoninae		Palaechthon			2024/12/13 12:13:40.574
species	Palaechthon alticuspis	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Palaechthonidae	Palaechthoninae		Palaechthon	alticuspis		2024/12/13 12:13:40.574
species	Palaechthon woodi	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Palaechthonidae	Palaechthoninae		Palaechthon	woodi		2024/12/13 12:13:40.574
genus	Palenochtha	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Palaechthonidae	Palaechthoninae		Palenochtha			2024/12/13 12:13:40.574
species	Palenochtha minor	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Palaechthonidae	Palaechthoninae		Palenochtha	minor		2024/12/13 12:13:40.574
species	Palenochtha weissae	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Palaechthonidae	Palaechthoninae		Palenochtha	weissae		2024/12/13 12:13:40.574
genus	Premnoides	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Palaechthonidae	Palaechthoninae		Premnoides			2024/12/13 12:13:40.574
species	Premnoides douglassi	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Palaechthonidae	Palaechthoninae		Premnoides	douglassi		2024/12/13 12:13:40.574
subfamily	Plesiolestinae	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Palaechthonidae	Plesiolestinae					2024/12/13 12:13:40.574
genus	Anasazia	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Palaechthonidae	Plesiolestinae		Anasazia			2024/12/13 12:13:40.574
species	Anasazia williamsoni	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Palaechthonidae	Plesiolestinae		Anasazia	williamsoni		2024/12/13 12:13:40.574
genus	Plesiolestes	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Palaechthonidae	Plesiolestinae		Plesiolestes			2024/12/13 12:13:40.574
species	Plesiolestes nacimienti	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Palaechthonidae	Plesiolestinae		Plesiolestes	nacimienti		2024/12/13 12:13:40.574
species	Plesiolestes problematicus	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Palaechthonidae	Plesiolestinae		Plesiolestes	problematicus		2024/12/13 12:13:40.574
genus	Talpohenach	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Palaechthonidae	Plesiolestinae		Talpohenach			2024/12/13 12:13:40.574
species	Talpohenach torrejonius	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Palaechthonidae	Plesiolestinae		Talpohenach	torrejonius		2024/12/13 12:13:40.574
genus	Torrejonia	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Palaechthonidae	Plesiolestinae		Torrejonia			2024/12/13 12:13:40.574
species	Torrejonia sirokyi	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Palaechthonidae	Plesiolestinae		Torrejonia	sirokyi		2024/12/13 12:13:40.574
species	Torrejonia wilsoni	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Palaechthonidae	Plesiolestinae		Torrejonia	wilsoni		2024/12/13 12:13:40.574
family	Palaeopropithecidae	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Palaeopropithecidae						2024/12/13 12:13:40.574
genus	Palaeopropithecus	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Palaeopropithecidae			Palaeopropithecus			2024/12/13 12:13:40.574
species	Palaeopropithecus ingens	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Palaeopropithecidae			Palaeopropithecus	ingens		2024/12/13 12:13:40.574
family	Pandemoniumidae	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Pandemoniumidae						2024/12/13 12:13:40.574
genus	Pandemonium	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Pandemoniumidae			Pandemonium			2024/12/13 12:13:40.574
species	Pandemonium dis	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Pandemoniumidae			Pandemonium	dis		2024/12/13 12:13:40.574
family	Parapapioidae	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Parapapioidae						2024/12/13 12:13:40.574
family	Parapithecidae	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Parapithecidae						2024/12/13 12:13:40.574
genus	Biretia	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Parapithecidae			Biretia			2024/12/13 12:13:40.574
species	Biretia fayumensis	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Parapithecidae			Biretia	fayumensis		2024/12/13 12:13:40.574
species	Biretia megalopsis	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Parapithecidae			Biretia	megalopsis		2024/12/13 12:13:40.574
species	Biretia piveteaui	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Parapithecidae			Biretia	piveteaui		2024/12/13 12:13:40.574
subfamily	Parapithecinae	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Parapithecidae	Parapithecinae					2024/12/13 12:13:40.574
genus	Apidium	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Parapithecidae	Parapithecinae		Apidium			2024/12/13 12:13:40.574
species	Apidium bowni	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Parapithecidae	Parapithecinae		Apidium	bowni		2024/12/13 12:13:40.574
species	Apidium moustafai	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Parapithecidae	Parapithecinae		Apidium	moustafai		2024/12/13 12:13:40.574
species	Apidium phiomensis	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Parapithecidae	Parapithecinae		Apidium	phiomensis		2024/12/13 12:13:40.574
genus	Parapithecus	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Parapithecidae	Parapithecinae		Parapithecus			2024/12/13 12:13:40.574
species	Parapithecus fraasi	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Parapithecidae	Parapithecinae		Parapithecus	fraasi		2024/12/13 12:13:40.574
species	Parapithecus grangeri	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Parapithecidae	Parapithecinae		Parapithecus	grangeri		2024/12/13 12:13:40.574
subfamily	Qatraniinae	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Parapithecidae	Qatraniinae					2024/12/13 12:13:40.574
genus	Qatrania	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Parapithecidae	Qatraniinae		Qatrania			2024/12/13 12:13:40.574
species	Qatrania fleaglei	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Parapithecidae	Qatraniinae		Qatrania	fleaglei		2024/12/13 12:13:40.574
species	Qatrania wingi	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Parapithecidae	Qatraniinae		Qatrania	wingi		2024/12/13 12:13:40.574
family	Paromomyidae	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae						2024/12/13 12:13:40.574
genus	Acidomomys	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae			Acidomomys			2024/12/13 12:13:40.574
species	Acidomomys hebeticus	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae			Acidomomys	hebeticus		2024/12/13 12:13:40.574
genus	Arcius	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae			Arcius		Godinot & Vidalenc (2021)	2024/12/13 12:13:40.574
species	Arcius fuscus	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae			Arcius	fuscus		2024/12/13 12:13:40.574
species	Arcius ilerdensis	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae			Arcius	ilerdensis		2024/12/13 12:13:40.574
species	Arcius lapparenti	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae			Arcius	lapparenti		2024/12/13 12:13:40.574
species	Arcius moniquae	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae			Arcius	moniquae	Godinot & Vidalenc (2021)	2024/12/13 12:13:40.574
species	Arcius rougieri	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae			Arcius	rougieri		2024/12/13 12:13:40.574
species	Arcius zbyszewskii	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae			Arcius	zbyszewskii		2024/12/13 12:13:40.574
genus	Elwynella	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae			Elwynella			2024/12/13 12:13:40.574
species	Elwynella oreas	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae			Elwynella	oreas		2024/12/13 12:13:40.574
genus	Paromomys	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae			Paromomys			2024/12/13 12:13:40.574
species	Paromomys depressidens	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae			Paromomys	depressidens		2024/12/13 12:13:40.574
species	Paromomys maturus	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae			Paromomys	maturus		2024/12/13 12:13:40.574
genus	Phenacolemur	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae			Phenacolemur			2024/12/13 12:13:40.574
species	Phenacolemur citatus	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae			Phenacolemur	citatus		2024/12/13 12:13:40.574
species	Phenacolemur fortior	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae			Phenacolemur	fortior		2024/12/13 12:13:40.574
species	Phenacolemur jepseni	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae			Phenacolemur	jepseni		2024/12/13 12:13:40.574
species	Phenacolemur pagei	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae			Phenacolemur	pagei		2024/12/13 12:13:40.574
species	Phenacolemur praecox	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae			Phenacolemur	praecox		2024/12/13 12:13:40.574
species	Phenacolemur shifrae	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae			Phenacolemur	shifrae		2024/12/13 12:13:40.574
species	Phenacolemur simonsi	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae			Phenacolemur	simonsi		2024/12/13 12:13:40.574
subfamily	Phenacolemurinae	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae	Phenacolemurinae					2024/12/13 12:13:40.574
genus	Ignacius	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae	Phenacolemurinae		Ignacius			2024/12/13 12:13:40.574
species	Ignacius clarkforkensis	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae	Phenacolemurinae		Ignacius	clarkforkensis		2024/12/13 12:13:40.574
species	Ignacius fremontensis	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae	Phenacolemurinae		Ignacius	fremontensis		2024/12/13 12:13:40.574
species	Ignacius frugivorus	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae	Phenacolemurinae		Ignacius	frugivorus		2024/12/13 12:13:40.574
species	Ignacius graybullianus	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae	Phenacolemurinae		Ignacius	graybullianus		2024/12/13 12:13:40.574
species	Ignacius mcgrewi	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Paromomyidae	Phenacolemurinae		Ignacius	mcgrewi		2024/12/13 12:13:40.574
family	Picrodontidae	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Picrodontidae						2024/12/13 12:13:40.574
genus	Draconodus	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Picrodontidae			Draconodus			2024/12/13 12:13:40.574
species	Draconodus apertus	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Picrodontidae			Draconodus	apertus		2024/12/13 12:13:40.574
genus	Picrodus	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Picrodontidae			Picrodus			2024/12/13 12:13:40.574
species	Picrodus calgariensis	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Picrodontidae			Picrodus	calgariensis		2024/12/13 12:13:40.574
species	Picrodus canacius	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Picrodontidae			Picrodus	canacius		2024/12/13 12:13:40.574
species	Picrodus lepidus	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Picrodontidae			Picrodus	lepidus		2024/12/13 12:13:40.574
species	Picrodus silberlingi	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Picrodontidae			Picrodus	silberlingi		2024/12/13 12:13:40.574
genus	Zanycteris	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Picrodontidae			Zanycteris			2024/12/13 12:13:40.574
species	Zanycteris paleocenus	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Picrodontidae			Zanycteris	paleocenus		2024/12/13 12:13:40.574
family	Picromomyidae	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Picromomyidae						2024/12/13 12:13:40.574
genus	Alveojunctus	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Picromomyidae			Alveojunctus			2024/12/13 12:13:40.574
species	Alveojunctus bowni	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Picromomyidae			Alveojunctus	bowni		2024/12/13 12:13:40.574
species	Alveojunctus minutus	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Picromomyidae			Alveojunctus	minutus		2024/12/13 12:13:40.574
genus	Picromomys	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Picromomyidae			Picromomys			2024/12/13 12:13:40.574
species	Picromomys petersonorum	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Picromomyidae			Picromomys	petersonorum		2024/12/13 12:13:40.574
family	Pitheciidae	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Pitheciidae						2024/12/13 12:13:40.574
genus	Cebupithecia	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Pitheciidae			Cebupithecia			2024/12/13 12:13:40.574
species	Cebupithecia sarmientoi	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Pitheciidae			Cebupithecia	sarmientoi		2024/12/13 12:13:40.574
genus	Miocallicebus	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Pitheciidae			Miocallicebus			2024/12/13 12:13:40.574
species	Miocallicebus villaviejai	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Pitheciidae			Miocallicebus	villaviejai		2024/12/13 12:13:40.574
genus	Nuciruptor	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Pitheciidae			Nuciruptor			2024/12/13 12:13:40.574
species	Nuciruptor rubricae	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Pitheciidae			Nuciruptor	rubricae		2024/12/13 12:13:40.574
subfamily	Callicebinae	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Pitheciidae	Callicebinae					2024/12/13 12:13:40.574
genus	Paralouatta	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Pitheciidae	Callicebinae		Paralouatta			2024/12/13 12:13:40.574
species	Paralouatta marianae	MAMMALIA	EUTHERIA	PRIMATES	Euprimates		Pitheciidae	Callicebinae		Paralouatta	marianae		2024/12/13 12:13:40.574
family	Plesiadapidae	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Plesiadapidae						2024/12/13 12:13:40.574
genus	Chiromyoides	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Plesiadapidae			Chiromyoides			2024/12/13 12:13:40.574
species	Chiromyoides caesor	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Plesiadapidae			Chiromyoides	caesor		2024/12/13 12:13:40.574
species	Chiromyoides campanicus	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Plesiadapidae			Chiromyoides	campanicus		2024/12/13 12:13:40.574
species	Chiromyoides gingerichi	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Plesiadapidae			Chiromyoides	gingerichi		2024/12/13 12:13:40.574
species	Chiromyoides major	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Plesiadapidae			Chiromyoides	major		2024/12/13 12:13:40.574
species	Chiromyoides mauberti	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Plesiadapidae			Chiromyoides	mauberti		2024/12/13 12:13:40.574
species	Chiromyoides minor	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Plesiadapidae			Chiromyoides	minor		2024/12/13 12:13:40.574
species	Chiromyoides potior	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Plesiadapidae			Chiromyoides	potior		2024/12/13 12:13:40.574
genus	Jattadectes	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Plesiadapidae			Jattadectes			2024/12/13 12:13:40.574
species	Jattadectes mamikheli	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Plesiadapidae			Jattadectes	mamikheli		2024/12/13 12:13:40.574
genus	Nannodectes	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Plesiadapidae			Nannodectes			2024/12/13 12:13:40.574
species	Nannodectes gazini	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Plesiadapidae			Nannodectes	gazini		2024/12/13 12:13:40.574
species	Nannodectes gildeyi	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Plesiadapidae			Nannodectes	gildeyi		2024/12/13 12:13:40.574
species	Nannodectes intermedius	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Plesiadapidae			Nannodectes	intermedius		2024/12/13 12:13:40.574
species	Nannodectes simpsoni	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Plesiadapidae			Nannodectes	simpsoni		2024/12/13 12:13:40.574
genus	Platychoerops	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Plesiadapidae			Platychoerops			2024/12/13 12:13:40.574
species	Platychoerops antiquus	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Plesiadapidae			Platychoerops	antiquus		2024/12/13 12:13:40.574
species	Platychoerops boyeri	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Plesiadapidae			Platychoerops	boyeri		2024/12/13 12:13:40.574
species	Platychoerops daubrei	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Plesiadapidae			Platychoerops	daubrei		2024/12/13 12:13:40.574
species	Platychoerops georgei	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Plesiadapidae			Platychoerops	georgei		2024/12/13 12:13:40.574
species	Platychoerops richardsonii	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Plesiadapidae			Platychoerops	richardsonii		2024/12/13 12:13:40.574
species	Platychoerops russelli	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Plesiadapidae			Platychoerops	russelli		2024/12/13 12:13:40.574
genus	Plesiadapis	MAMMALIA	EUTHERIA	PRIMATES	Plesiadapiformes		Plesiadapidae			Plesiadapis			2024/12/13 12:13:40.574
